subject,trial,sensors,model_kind,window_ms,rmse_%BW,mae_%BW,metrics_json_path,outdir,lag_samples,lag_ms,within_cap,path
AB01,AB01_cutting_1_right-slow,lpelvis,ridge,300,28.45129582313093,21.645106813365405,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_right-slow,rpelvis,ridge,400,27.64616718956304,21.49501844285744,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w400,,,,
AB01,AB01_cutting_1_right-slow,rpelvis,ridge,300,26.309810627578496,20.88888192730352,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,lathigh,ridge,400,29.202448341737973,23.22737042461684,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,lathigh,ridge,300,35.23023854197958,27.6774009513062,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,lathigh,ridge,200,26.931329160723465,21.196640023778905,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,rathigh,ridge,400,38.28546693362105,30.336442582158853,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,rathigh,ridge,300,42.142345677726766,34.453946014837484,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,rathigh,ridge,200,34.8049424299561,28.21566704722128,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,lpthigh,ridge,400,38.17582103810644,31.194653220543003,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,lpthigh,ridge,300,39.23793099000073,31.12636556181773,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,lpthigh,ridge,200,26.714688657342407,21.06257483300977,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,rpthigh,ridge,400,41.42525701236823,33.42036353255799,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,rpthigh,ridge,300,33.33917243551861,26.29602043427082,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,rpthigh,ridge,200,28.29303117016313,22.558092738298047,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,lshank,ridge,400,37.00466276102736,30.06175694314823,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,lshank,ridge,300,30.864401495720887,24.534449920063885,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,lshank,ridge,200,31.81998990844772,24.868195521057007,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,rshank,ridge,400,38.81467343640599,31.50804611800593,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,rshank,ridge,300,35.20399472845663,26.15343517854599,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,rshank,ridge,200,31.65411324470964,24.45741049445436,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,lpelvis,ridge,400,36.08734673955789,28.86698521877974,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,lpelvis,ridge,300,40.82705449187698,32.45683662304592,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_right-fast,lpelvis,ridge,200,27.944559564996982,21.864686123231287,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w200,,,,
AB01,AB01_cutting_1_right-fast,rpelvis,ridge,400,33.75791887094239,24.2962714903995,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpelvis_ridge_w400,,,,
AB01,AB01_cutting_1_right-fast,rpelvis,ridge,300,31.35716046154153,24.650951067561923,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,lathigh,ridge,400,32.50884786272141,27.00669246302826,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lathigh_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,lathigh,ridge,300,33.37176288183014,25.66610894868481,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lathigh_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rathigh,ridge,400,28.87814756871577,23.0993762722688,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,rathigh,ridge,300,31.839539061831296,24.76327839988126,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rathigh,ridge,200,29.482090485829712,22.46765380831445,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rathigh_ridge_w200,,,,
AB01,AB01_cutting_1_left-slow,lpthigh,ridge,400,35.231029526557954,29.222053128173645,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,lpthigh,ridge,300,34.18394126852773,27.58939014368199,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,lpthigh,ridge,200,25.43905376006164,19.844828471193267,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpthigh_ridge_w200,,,,
AB01,AB01_cutting_1_left-slow,rpthigh,ridge,400,30.15158467918915,23.11031800933467,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,rpthigh,ridge,300,31.49833207730976,24.50391186044663,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rpthigh,ridge,200,27.27621169051965,21.73038095712782,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpthigh_ridge_w200,,,,
AB01,AB01_cutting_1_left-slow,lshank,ridge,400,30.19345771571441,24.213460459456783,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,lshank,ridge,300,32.10808306552056,25.067236868623723,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,lshank,ridge,200,34.07740415418229,27.47585775700485,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lshank_ridge_w200,,,,
AB01,AB01_cutting_1_left-slow,rshank,ridge,400,32.93370386286061,24.47509985286793,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,rshank,ridge,300,30.285340262013904,24.14683642682212,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rshank,ridge,200,32.37995398873859,25.890156928625814,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rshank_ridge_w200,,,,
AB01,AB01_cutting_1_left-slow,lpelvis,ridge,400,31.605807445594824,22.73538368382848,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpelvis_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,lpelvis,ridge,300,29.9057800479993,22.75877110216168,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_lpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rpelvis,ridge,400,39.09206138768837,29.61608697360484,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w400,,,,
AB01,AB01_cutting_1_left-slow,rpelvis,ridge,300,35.25139488167227,27.726789573956506,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w300,,,,
AB01,AB01_cutting_1_left-slow,rpelvis,ridge,200,31.051390751188844,23.98419629212257,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-slow_rpelvis_ridge_w200,,,,
AB01,AB01_cutting_1_left-fast,lathigh,ridge,400,35.947543870702546,27.673097959784183,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lathigh,ridge,300,33.910354144947966,24.47220001006492,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lathigh,ridge,200,30.817481481980767,23.876832497222903,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lathigh_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rathigh,ridge,400,27.79710398216997,21.651731111076355,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rathigh,ridge,300,33.886711946245285,26.512998638880926,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rathigh,ridge,200,32.65148406181644,26.13281765856324,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rathigh_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpthigh,ridge,400,46.03010106002953,35.856245606734475,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpthigh,ridge,300,36.62333507939422,28.87828058280875,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpthigh,ridge,200,27.94967542777844,21.616092437078663,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpthigh_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpthigh,ridge,400,28.25781139520114,22.103097609392574,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpthigh,ridge,300,29.62505210877431,23.36062581200218,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpthigh,ridge,200,29.57022138968407,23.230854595350603,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpthigh_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,ridge,400,52.16503590258629,34.80756487677437,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,ridge,300,41.19720991425726,31.855154734860253,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,ridge,200,42.42530812186384,33.48180179699828,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,hgb,400,25.44501265427408,8.505590058733311,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,hgb,300,26.340512576737265,8.269838782509963,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,hgb,200,25.99230057159264,9.744751985878748,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_hgb_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,rf,400,26.26611889729881,8.77153030382284,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_rf_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lshank,rf,200,27.31370567984908,9.628096731251382,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lshank_rf_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rshank,ridge,400,29.88116780246321,22.641208427109376,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rshank,ridge,300,33.199205342382115,26.482226814233783,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rshank,ridge,200,29.948072176341576,23.395372341863293,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rshank_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpelvis,ridge,400,27.42641124727204,22.143473599346045,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpelvis,ridge,300,33.82270234377236,26.12373784168216,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,lpelvis,ridge,200,31.018658143200224,23.73393089768964,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_lpelvis_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpelvis,ridge,400,28.84142687817868,22.52692630112631,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w400,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpelvis,ridge,300,39.44241254703269,31.23724309190221,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w300,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_cutting_1_left-fast,rpelvis,ridge,200,29.46479799596031,23.53774279496751,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_left-fast_rpelvis_ridge_w200,0.0,0.0,True,C:\Users\locha\Documents\safestride\data\working\AB01_cutting_1_left-fast_grf_active_shifted.csv.lag.json
AB01,AB01_curb_up_1,lathigh,ridge,400,27.9220251918771,22.05937805415332,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w400,,,,
AB01,AB01_curb_up_1,lathigh,ridge,300,29.34639379508501,22.86459191587653,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w300,,,,
AB01,AB01_curb_up_1,lathigh,ridge,200,31.69192608125353,24.22977122084339,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_ridge_w200,,,,
AB01,AB01_curb_up_1,rathigh,ridge,400,30.061573453228053,23.75396161387789,E:\safestride\out_grid\AB01\AB01_curb_up_1_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_curb_up_1_rathigh_ridge_w400,,,,
AB01,AB01_curb_up_1,rathigh,ridge,300,29.60712546158177,23.96126488408686,E:\safestride\out_grid\AB01\AB01_curb_up_1_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_curb_up_1_rathigh_ridge_w300,,,,
