trial,sensortag,model_kind,window_ms,rmse_%BW,mae_%BW,rmse_N,mae_N,metrics_path,outdir,issues
AB01_dynamic_walk_1_butt-kicks,rpthigh,hgb,400,24.447043092916616,6.922832187218866,189.15769657110192,53.56504610007522,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpthigh,hgb,300,24.03980344037216,6.458208144477535,186.00670140432675,49.97004226413204,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpthigh,hgb,200,27.532117487860468,7.697531491077431,213.0282957302759,59.55924078841287,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_hgb_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpthigh,rf,400,22.32837707143744,5.540202179308,172.76463083700585,42.86701990064982,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpthigh,rf,300,21.966371774030904,5.255344955155682,169.96363408890434,40.66295226893272,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpthigh,rf,200,21.00347868192128,5.381983268389534,162.51329996647397,41.6428094867533,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpthigh_rf_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,ridge,400,39.09179336570661,23.571583801193995,302.4706734383375,182.3838768320595,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,ridge,300,34.006914914681545,20.97368451428788,263.1266966848208,162.28276917797055,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,ridge,200,31.059999737596208,17.958038527993494,240.32509713066463,138.9493686406019,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_ridge_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,hgb,400,24.34616621417544,6.401716575326322,188.3771670834482,49.53294175035144,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,hgb,300,24.21123463765239,5.706232253089717,187.3331411817144,44.15166877203744,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,hgb,200,24.25166134940043,5.391896352748299,187.6459407151851,41.719511450098814,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_hgb_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,rf,400,23.745799980279944,5.2677969898841415,183.7318652581471,40.75929922581853,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,rf,300,21.088672137903927,4.423381633752724,163.1724798041075,34.22568028842787,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lshank,rf,200,21.099640447318937,4.395531705366481,163.2573465152405,34.01019294776301,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lshank_rf_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,ridge,400,47.0795871585636,25.496834100097274,364.27580335932834,197.28039869277023,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,ridge,300,36.97129757535562,21.331259566979494,286.063449964848,165.04948714305783,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,ridge,200,34.34516700635207,19.5091741828539,265.74390426602275,150.95119832722423,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_ridge_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,hgb,400,25.60478035141025,5.968571110527094,198.11562707496117,46.18150173814887,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,hgb,300,22.60956136924576,5.260359738920493,174.94027939635225,40.70175389177719,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,hgb,200,26.585131416635647,6.550891729456279,205.70104133648357,50.68717657677254,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_hgb_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,rf,400,25.503002286361674,5.679990854820936,197.32812470615195,43.948627347663056,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,rf,300,20.58927450644292,4.732327866948532,159.30841717366204,36.61613534728814,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rshank,rf,200,21.519512520326256,5.123673901553516,166.50608436393395,39.64415449000246,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rshank_rf_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,ridge,400,38.18074479654806,25.819651029593448,295.4214835567047,199.77817752702708,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,ridge,300,36.00089353755203,23.675566687818694,278.5550002993173,183.1884388906277,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,ridge,200,31.43069547736406,18.96252825666695,243.1933357146398,146.7215545275837,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_ridge_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,hgb,400,26.49265605814965,8.411585490709824,204.98551816526344,65.08419565859843,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,hgb,300,25.40563586267709,6.023220264636456,196.57475717791792,46.60434666346752,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,hgb,200,25.380260189662994,6.480275926651389,196.37841425668836,50.14079055579962,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_hgb_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,rf,400,23.169004639273087,6.23609288543117,179.26894196377893,48.25143725268682,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,rf,300,24.084010567075516,5.186456193245604,186.34875169758516,40.12992913509119,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,lpelvis,rf,200,23.06964243197313,5.434886975165258,178.5001321658968,42.05214910609846,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_lpelvis_rf_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,ridge,400,36.70192721968362,24.40133289389887,283.97921115487026,188.8040163356992,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,ridge,300,38.25532907540303,26.763752026492966,295.99857545019063,207.0831088115691,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,ridge,200,31.25361217489537,19.632581949554258,241.82316307376584,151.90605936294546,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_ridge_w200,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,hgb,400,22.767079282428544,6.632528136643483,176.15906587752698,51.31883393840849,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w400,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,hgb,300,20.205760163504223,4.760475593789636,156.34099532896124,36.8339268876695,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w300,RMSE_HIGH
AB01_dynamic_walk_1_butt-kicks,rpelvis,hgb,200,20.03241637399834,4.168030847037982,154.9997569708819,32.249917148116864,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_butt-kicks_rpelvis_hgb_w200,RMSE_HIGH
AB01_cutting_1_right-slow,lathigh,ridge,400,32.049513637116014,25.62062574337021,247.98140833553532,198.2382299530688,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,lathigh,ridge,300,31.176127582272763,24.54629074054723,241.2236301566545,189.92561996963133,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,lathigh,ridge,200,20.21210499069637,15.883645523942226,156.3900880921329,122.89886302574337,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-slow,rathigh,ridge,400,33.59825969487287,24.652070973430984,259.9647486415761,190.74408889935,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,rathigh,ridge,300,30.08111287046796,21.799281074515328,232.7510120240968,168.67077868227324,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,lpthigh,ridge,400,32.024669209610906,25.926903795820483,247.7891758981959,200.60804010522423,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,lpthigh,ridge,300,28.28995192430248,21.420751618207877,218.8919994033457,165.7419271329349,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,rpthigh,ridge,400,36.01630904107126,27.378898035441487,278.6742769384633,211.84276836079792,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,rpthigh,ridge,300,30.682780307911177,22.963132313539337,237.40638184268937,177.67601578552814,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,rpthigh,ridge,200,20.636527480732816,15.714101446877317,159.67403455073458,121.58702474072132,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-slow,lshank,ridge,400,27.170507231743954,21.82552181747367,210.23035559315943,168.87381503621793,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,lshank,ridge,300,27.54606452281916,21.53897338728882,213.13621017198383,166.6566617877117,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,lshank,ridge,200,24.789207459636398,19.24321461047116,191.80517517256013,148.89335027166402,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-slow,rshank,ridge,400,32.801135043036155,26.12469599614969,253.79703901516476,202.13844674261605,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,rshank,ridge,300,33.59013031091555,27.17054969751662,259.901847965283,210.2306841698184,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,rshank,ridge,200,28.365555794888387,22.623952086500783,219.4769803336584,175.05162680624642,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-slow,lpelvis,ridge,400,34.54656177297611,27.00122224118482,267.3021855686444,208.92052197620544,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,lpelvis,ridge,300,28.45129582313093,21.645106813365405,220.1403892451026,167.47786353098772,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-slow,rpelvis,ridge,400,27.64616718956304,21.49501844285744,213.91074923545787,166.31656274137922,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-slow,rpelvis,ridge,300,26.309810627578496,20.88888192730352,203.57076136445372,161.62661366843656,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,lathigh,ridge,400,29.202448341737973,23.227370424616836,225.95239193406823,179.72054412573468,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,lathigh,ridge,300,35.23023854197958,27.677400951306197,272.5920982313885,214.1524188068711,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,lathigh,ridge,200,26.931329160723465,21.196640023778905,208.3797279809529,164.007875582572,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,rathigh,ridge,400,38.28546693362105,30.336442582158853,296.2317655263254,234.72661209753088,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,rathigh,ridge,300,42.142345677726766,34.453946014837484,326.0741598157381,266.5855760625743,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,rathigh,ridge,200,34.8049424299561,28.215667047221277,269.3013921690952,218.31722411517103,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,lpthigh,ridge,400,38.17582103810644,31.194653220543003,295.3833862374604,241.3669712981328,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,lpthigh,ridge,300,39.23793099000073,31.12636556181773,303.6014055390985,240.8385991682351,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,lpthigh,ridge,200,26.714688657342407,21.06257483300977,206.70348360048476,162.9705532945607,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,rpthigh,ridge,400,41.42525701236823,33.42036353255799,320.525724380789,258.58828654084573,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,rpthigh,ridge,300,33.33917243551861,26.29602043427082,257.9600747428103,203.4640604766844,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,rpthigh,ridge,200,28.29303117016313,22.558092738298047,218.91582490453047,174.54204359995208,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,lshank,ridge,400,37.00466276102736,30.06175694314823,286.3216113156235,232.60124656522788,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,lshank,ridge,300,30.864401495720887,24.534449920063885,238.81166613020085,189.83400225048103,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,lshank,ridge,200,31.81998990844772,24.868195521057007,246.20548068415056,192.41634109958665,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,rshank,ridge,400,38.81467343640599,31.50804611800593,300.32647271429823,243.7918321854197,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,rshank,ridge,300,35.20399472845663,26.15343517854599,272.3890381191133,202.3608146389199,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w300,RMSE_HIGH
AB01_cutting_1_right-fast,rshank,ridge,200,31.65411324470964,24.45741049445436,244.92201881482185,189.2379137894728,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_ridge_w200,RMSE_HIGH
AB01_cutting_1_right-fast,lpelvis,ridge,400,36.08734673955789,28.86698521877974,279.22392735484993,223.35676385004388,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w400,RMSE_HIGH
AB01_cutting_1_right-fast,lpelvis,ridge,300,40.82705449187698,32.45683662304592,315.8971641729519,251.13304828995132,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_ridge_w300,RMSE_HIGH
