subject,trial,task,sensortag,rmse_%BW,mae_%BW,window_ms,bw_kg,outdir,fz_mean,fz_std,fz_min,fz_max,fz_ptp,fz_absmean,fz_p95,fz_p05
AB01,AB01_cutting_1_right-fast,cutting,rathigh,13.697709470337973,4.872228361861731,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rathigh_hgb_w300,596.7600005889669,507.29459002184126,-182.1513724758084,1643.1753223203916,1825.3266947962,604.4538137128399,1485.2712718609425,-21.95041671789081
AB01,AB01_cutting_1_right-fast,cutting,lpthigh,13.1837131790339,5.516455306224882,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpthigh_hgb_w300,585.8173083182361,492.8270481385769,-339.46066513455173,1642.868813049514,1982.329478184066,592.486860599614,1483.7930740935528,-22.34689151869115
AB01,AB01_cutting_1_right-fast,cutting,rpthigh,10.92304902539846,4.813101141054138,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpthigh_hgb_w300,593.0133011639591,492.45014816944274,-189.80542237421457,1643.4070288692292,1833.2124512434439,599.4832827977095,1477.7941017721662,-21.423506661253683
AB01,AB01_cutting_1_right-fast,cutting,lshank,10.32779865910342,4.519087185345042,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lshank_hgb_w300,590.9959537023148,506.18957269564225,-239.21302539056333,1642.9472042437867,1882.1602296343501,597.8215316808729,1507.6276057016496,-17.78705176425314
AB01,AB01_cutting_1_right-fast,cutting,rshank,11.263758999938004,5.027200503732354,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rshank_hgb_w300,585.7390503395936,501.97182370379994,-244.85251119208297,1642.947560086328,1887.800071278411,596.7999500216499,1485.1294884624062,-29.736702691505833
AB01,AB01_cutting_1_right-fast,cutting,lpelvis,15.026504395724094,5.732492269095998,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lpelvis_hgb_w300,588.1848314844716,488.5336360134802,-131.7719814778098,1643.3368189969513,1775.108800474761,592.7185455683821,1478.0195738558077,-17.06376245207995
AB01,AB01_cutting_1_right-fast,cutting,rpelvis,10.946171148490356,4.623557422841531,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_rpelvis_hgb_w300,585.5473007542122,505.5903562786766,-148.52921733826108,1643.230825018922,1791.760042357183,590.3924473843713,1496.505379732974,-16.99878231531272
AB01,AB01_curb_up_1,curb,lathigh,11.802098523195722,4.3269117698709625,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_lathigh_hgb_w300,599.785612652828,305.6941524714818,-223.1346727734016,1350.9743906328015,1574.1090634062032,605.7030641424727,1009.35589900216,-15.49967518693994
AB01,AB01_curb_up_1,curb,rathigh,11.7602556950373,4.0804779369562985,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_rathigh_hgb_w300,607.8333643562506,306.02968794194504,-215.6575718131245,1347.4452162660516,1563.1027880791762,613.2100663683407,1021.019305581204,-17.514679560586085
AB01,AB01_curb_up_1,curb,lpthigh,18.829552049210573,7.401451414881879,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_lpthigh_hgb_w300,577.8060103950978,314.48810575119245,-268.9930246405488,1311.6276473372327,1580.6206719777815,584.850131597377,980.3437018661676,-21.823203457945656
AB01,AB01_curb_up_1,curb,rpthigh,11.264633735299103,3.833226156802532,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_rpthigh_hgb_w300,603.9915031440031,310.6239974729043,-202.9755058483844,1351.2188432879848,1554.194349136369,610.1932828855236,1020.1803722944421,-20.07163824985635
AB01,AB01_curb_up_1,curb,lshank,11.190095768083925,4.241802077439583,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_lshank_hgb_w300,601.0341168308281,304.50239900747965,-198.78107022693453,1349.2054825563528,1547.9865527832874,605.912920845181,996.4770640017149,-12.487399700165481
AB01,AB01_curb_up_1,curb,rshank,13.9621150188666,4.863964175069122,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_rshank_hgb_w300,601.7060022916855,310.2988241750276,-320.55328850969545,1348.773223389413,1669.3265118991085,609.3128186646996,1015.0408734699241,-20.57652158637542
AB01,AB01_curb_up_1,curb,lpelvis,12.271771481171676,4.3362951501390645,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_lpelvis_hgb_w300,606.4038086971857,302.91707513976235,-163.62606972603106,1347.2860141420233,1510.9120838680544,610.6579778584781,1020.2420710276306,-10.324852825477002
AB01,AB01_curb_up_1,curb,rpelvis,10.905109082500005,3.9825340336394985,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_up_1_rpelvis_hgb_w300,602.7682818493511,309.08153228671387,-191.3874810756804,1350.7008326818732,1542.0883137575536,607.0816433735663,1021.974147370416,-9.007368144034299
AB01,AB01_curb_down_1,curb,lathigh,12.640558269170604,4.385510910352485,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_lathigh_hgb_w300,615.7555047723624,318.9306857688048,-142.2325210143321,1665.641627273066,1807.8741482873982,619.5008727620975,1081.8828825188452,-4.719861337869323
AB01,AB01_curb_down_1,curb,rathigh,12.625309110437252,4.802993607317594,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_rathigh_hgb_w300,614.4867038662807,316.62744199770134,-188.5406009569303,1669.2860518295868,1857.8266527865171,618.1482563328934,1083.7581568653698,-5.196334382876654
AB01,AB01_curb_down_1,curb,lpthigh,13.718416271761155,4.695111430071705,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_lpthigh_hgb_w300,611.1569400712841,326.3123256578005,-160.30088274495745,1669.5774715031273,1829.8783542480846,617.0706908077883,1080.1729637188976,-18.089301851785564
AB01,AB01_curb_down_1,curb,rpthigh,14.56064249712737,5.601659937799431,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_rpthigh_hgb_w300,611.9196262881488,323.22831933297374,-370.41825219149416,1667.46579569911,2037.884047890604,617.5436656303652,1103.7423139451705,-10.237179810591384
AB01,AB01_curb_down_1,curb,lshank,15.920871570482308,5.541133236610596,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_lshank_hgb_w300,621.6025495154053,317.81523174802624,-159.95228217457253,1665.4829713732593,1825.4352535478317,626.0353633284726,1079.2438885480171,-6.127689358793782
AB01,AB01_curb_down_1,curb,rshank,11.540461095171745,4.576918024175421,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_rshank_hgb_w300,605.6870382873623,319.25875943803214,-216.47462873256467,1666.689003491182,1883.1636322237466,610.1711197086801,1072.5843991744375,-8.864034118693112
AB01,AB01_curb_down_1,curb,lpelvis,14.367599377250766,5.586945179907842,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_lpelvis_hgb_w300,618.2560713887772,311.92396618730817,-214.0573318904649,1666.4169446615915,1880.4742765520564,622.6787585180107,1067.0274860281465,-5.469355217658483
AB01,AB01_curb_down_1,curb,rpelvis,11.277894256698511,4.4875121469359245,300,78.9,E:\safestride\out_grid\AB01\AB01_curb_down_1_rpelvis_hgb_w300,609.3621590986374,321.8568761888206,-164.35905759964572,1670.0474610243298,1834.4065186239754,614.4260918800036,1095.0492460154783,-12.699412225490935
AB01,AB01_ball_toss_1_right,ball,lathigh,10.258517220473443,2.2537770473535867,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_lathigh_hgb_w300,874.7475385847789,161.0593746797234,576.19659437966,1240.948128667089,664.7515342874289,874.7475385847789,1126.2666423449868,633.5897275000734
AB01,AB01_ball_toss_1_right,ball,rathigh,6.226997641889216,1.51383199572784,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_rathigh_hgb_w300,878.8151019866369,159.515310748962,576.5267921919063,1241.9684960083932,665.4417038164869,878.8151019866369,1126.7874895109583,633.0809020561355
AB01,AB01_ball_toss_1_right,ball,lpthigh,6.66128100379219,1.8379208566396148,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_lpthigh_hgb_w300,879.573297980079,158.44338087713993,575.3156420290433,1241.7366344579784,666.4209924289352,879.573297980079,1125.7546352654424,629.7749903705096
AB01,AB01_ball_toss_1_right,ball,rpthigh,5.632903198338043,1.5620012254939093,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_rpthigh_hgb_w300,879.0407124766983,159.74493311249333,575.7711031867116,1241.0363833341655,665.265280147454,879.0407124766983,1126.7422048110595,634.0822496811967
AB01,AB01_ball_toss_1_right,ball,lshank,4.392377945290241,1.5319392922427515,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_lshank_hgb_w300,881.0482614016579,160.85938190288218,575.9955420487764,1241.4344758721827,665.4389338234063,881.0482614016579,1126.4009042624693,627.6849473958694
AB01,AB01_ball_toss_1_right,ball,rshank,5.552466709277888,1.665849637592942,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_rshank_hgb_w300,880.4524964753873,159.48958021157563,575.2006366350313,1241.0442988553302,665.8436622202989,880.4524964753873,1127.0428192224417,633.6798871662862
AB01,AB01_ball_toss_1_right,ball,lpelvis,3.5552707106522345,1.290456693441364,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_lpelvis_hgb_w300,875.00116325958,162.68275872258033,575.0517745807501,1240.9561250549011,665.904350474151,875.00116325958,1126.5383467048075,633.7378275984721
AB01,AB01_ball_toss_1_right,ball,rpelvis,6.255095837309348,1.5921721582719393,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_right_rpelvis_hgb_w300,877.7254931542016,160.87366762288292,574.6234484819694,1241.409963294945,666.7865148129757,877.7254931542016,1126.0687412884974,633.7967047325602
AB01,AB01_ball_toss_1_left,ball,lathigh,10.511381781850943,2.2767206971966885,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_lathigh_hgb_w300,895.0719731440355,103.36900263000874,600.4428218561558,1135.4529544246368,535.010132568481,895.0719731440355,1066.9164752873155,661.3750353628301
AB01,AB01_ball_toss_1_left,ball,rathigh,7.982606048507132,2.0814776433460778,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_rathigh_hgb_w300,901.6460858255142,112.5481870053857,596.7740479875966,1135.3072640522687,538.533216064672,901.6460858255142,1084.4088892353798,665.8139469168061
AB01,AB01_ball_toss_1_left,ball,lpthigh,6.898830949937838,1.6830521146295725,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_lpthigh_hgb_w300,903.0290628611192,108.73916151989859,601.1271537670042,1135.1001584446367,533.9730046776325,903.0290628611192,1082.334125037508,662.4144816857882
AB01,AB01_ball_toss_1_left,ball,rpthigh,9.738354318487534,2.159565657023976,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_rpthigh_hgb_w300,902.4498969498601,109.44089076909495,602.7659491510922,1135.117208222139,532.3512590710468,902.4498969498601,1071.7216813142848,663.9428929313347
AB01,AB01_ball_toss_1_left,ball,lshank,7.948208944223665,1.9008613848915528,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_lshank_hgb_w300,905.3697418370677,110.47862810115765,601.4891524092181,1135.3563922403548,533.8672398311367,905.3697418370677,1071.0236605892126,662.6206450944873
AB01,AB01_ball_toss_1_left,ball,rshank,6.321419594600747,2.226297621733949,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_rshank_hgb_w300,899.4301375346093,109.75587205336119,601.3710575386764,1135.4273591422566,534.0563016035802,899.4301375346093,1083.7603129011318,663.518721812918
AB01,AB01_ball_toss_1_left,ball,lpelvis,9.475327712310598,2.169915693469576,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_lpelvis_hgb_w300,897.3803586110812,101.7682296795611,602.4116063103789,1135.628310104066,533.2167037936871,897.3803586110812,1064.3838762212924,661.7621553984266
AB01,AB01_ball_toss_1_left,ball,rpelvis,5.566262999621776,1.3768167159462272,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_left_rpelvis_hgb_w300,902.6232142994969,110.1852945743495,599.8086617621711,1135.4148785959785,535.6062168338074,902.6232142994969,1072.2507805535508,663.331566475187
AB01,AB01_ball_toss_1_center,ball,lathigh,4.861950863441724,1.8604333138126776,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_lathigh_hgb_w300,896.3457735223774,297.4128639868269,356.73840770726065,1345.7269319971788,988.9885242899181,896.3457735223774,1271.7060244029833,434.9576677062078
AB01,AB01_ball_toss_1_center,ball,rathigh,3.865932330382417,1.322022684929209,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_rathigh_hgb_w300,892.0892201064463,298.24153098302753,355.5316399613501,1345.9895130721611,990.4578731108111,892.0892201064463,1284.3683368257045,440.0325807017097
AB01,AB01_ball_toss_1_center,ball,lpthigh,5.000415659519754,1.8100034669895435,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_lpthigh_hgb_w300,897.5305809740624,299.71042376476044,357.05268652457977,1346.0406895630724,988.9880030384927,897.5305809740624,1271.2597060860683,430.8419496911908
AB01,AB01_ball_toss_1_center,ball,rpthigh,4.152278109416236,1.4203981795066056,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_rpthigh_hgb_w300,890.8995770654402,297.5271874803965,355.58257921136106,1345.9687247731404,990.3861455617794,890.8995770654402,1261.5287428336449,432.0960508897228
AB01,AB01_ball_toss_1_center,ball,lshank,6.766771098903804,1.9978081228675588,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_lshank_hgb_w300,893.7391401493276,296.3282624000832,354.22114291830474,1345.8429436527244,991.6218007344197,893.7391401493276,1280.9195236474368,434.5167806039713
AB01,AB01_ball_toss_1_center,ball,rshank,6.261203288231683,1.8417786412680608,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_rshank_hgb_w300,892.2523097679488,295.87741762020937,357.09075923812844,1345.7883475982635,988.6975883601351,892.2523097679488,1261.9196510077088,438.7505383313208
AB01,AB01_ball_toss_1_center,ball,lpelvis,4.889499869102558,1.6913509135628375,300,78.9,E:\safestride\out_grid\AB01\AB01_ball_toss_1_center_lpelvis_hgb_w300,895.1072488951884,296.29357856238886,356.47282886318754,1346.0589948648153,989.5861660016278,895.1072488951884,1274.0550186570024,426.06687246138785
AB02,AB02_ball_toss_1_center,ball,rshank,5.866524094353676,2.198023484883188,300,82.2,E:\safestride\out_grid\AB02_ball_toss_1_center_rshank_hgb_w300,946.0906796553004,296.4253841617165,470.1625947138706,1454.227689700196,984.0650949863253,946.0906796553004,1377.4969259822753,530.7323174372532
AB02,AB02_ball_toss_1_right,ball,rshank,4.561909800610245,1.6196646801648618,300,82.2,E:\safestride\out_grid\AB02_ball_toss_1_right_rshank_hgb_w300,907.0348295646083,91.99634224476408,640.8882458315671,1110.5964809142968,469.70823508272963,907.0348295646083,1019.5809277124445,714.4593871936129
AB02,AB02_curb_down_1,curb,rshank,19.83042547602339,7.899495524337902,300,82.2,E:\safestride\out_grid\AB02_curb_down_1_rshank_hgb_w300,590.4678946571232,383.78215978431376,-191.0874520790522,1813.029920457217,2004.1173725362692,595.6849225936318,1316.689217022878,-17.57436881636999
AB02,AB02_curb_up_1,curb,rshank,15.432542963357388,6.281513958829523,300,82.2,E:\safestride\out_grid\AB02_curb_up_1_rshank_hgb_w300,590.6288059216388,344.68261814809614,-158.79271652641154,1424.874949663256,1583.6676661896677,597.2459374119084,1059.7121884241492,-25.102178741176846
AB02,AB02_dynamic_walk_1_butt-kicks,dynamic,rshank,11.880266060332714,2.8998336451649784,300,82.2,E:\safestride\out_grid\AB02_dynamic_walk_1_butt-kicks_rshank_hgb_w300,385.9936927574857,675.5645933018815,-157.56698511448872,2202.816607421637,2360.3835925361254,394.09729734787675,1959.008556082608,-20.73365183341793
AB02,AB02_dynamic_walk_1_heel-walk,dynamic,rshank,3.266230291839303,1.273716809048988,300,82.2,E:\safestride\out_grid\AB02_dynamic_walk_1_heel-walk_rshank_hgb_w300,399.0222476021494,369.80515475462323,-66.29257392820891,931.918024581235,998.2105985094439,403.4082562017062,861.9721672861549,-14.053141550400005
AB02,AB02_dynamic_walk_1_high-knees,dynamic,rshank,16.511961758433824,5.175120599532555,300,82.2,E:\safestride\out_grid\AB02_dynamic_walk_1_high-knees_rshank_hgb_w300,422.79573187154784,709.6951619519308,-180.6005313035559,2374.262103650204,2554.86263495376,434.3903531631873,2013.2413111175408,-30.38805224865797
AB02,AB02_dynamic_walk_1_toe-walk,dynamic,rshank,6.729856307186607,2.569722184132684,300,82.2,E:\safestride\out_grid\AB02_dynamic_walk_1_toe-walk_rshank_hgb_w300,390.52592704870676,350.0634312507074,-208.0632014062722,873.6051245537743,1081.6683259600466,394.5079332479084,821.0893662836106,-11.238050389359474
AB02,AB02_incline_walk_1_down5,incline,rshank,4.745582974770435,1.9255411752876868,300,82.2,E:\safestride\out_grid\AB02_incline_walk_1_down5_rshank_hgb_w300,407.6187872806984,365.1670993603152,-62.77780298591372,1117.785355834637,1180.5631588205506,411.4841962826441,996.3146527251135,-14.225769878514912
AB02,AB02_incline_walk_1_up5,incline,rshank,2.649712106260647,1.141390037104559,300,82.2,E:\safestride\out_grid\AB02_incline_walk_1_up5_rshank_hgb_w300,399.2066183814711,365.60715884074375,-81.19168996298053,984.9819772361418,1066.1736671991223,402.65685617819395,907.73954138718,-10.735982893078456
AB02,AB02_incline_walk_2_down10,incline,rshank,6.684236338021059,2.0494857252969907,300,82.2,E:\safestride\out_grid\AB02_incline_walk_2_down10_rshank_hgb_w300,422.99556539991806,394.12739720069465,-98.99301818501856,1314.6287892404566,1413.6218074254753,427.2005132758622,1113.9072132459692,-13.67881051654623
AB02,AB02_incline_walk_2_up10,incline,rshank,5.066112502202395,1.84244126978715,300,82.2,E:\safestride\out_grid\AB02_incline_walk_2_up10_rshank_hgb_w300,402.93717547072265,375.372093426525,-105.48259916174902,1069.753161108062,1175.235760269811,407.2867643431304,966.2006224125242,-14.345180699288392
AB02,AB02_lunges_1,lunges,lpthigh,7.361645737987491,2.4099046790582594,300,82.2,E:\safestride\out_grid\AB02_lunges_1_lpthigh_hgb_w300,812.28330601834,119.25941431137822,485.3375331730593,1196.241749983341,710.9042168102817,812.28330601834,995.532979972651,621.1768575331107
AB02,AB02_lunges_1,lunges,rpthigh,7.361645737987491,2.4099046790582594,300,82.2,E:\safestride\out_grid\AB02_lunges_1_rpthigh_hgb_w300,812.28330601834,119.25941431137822,485.3375331730593,1196.241749983341,710.9042168102817,812.28330601834,995.532979972651,621.1768575331107
AB02,AB02_lunges_1,lunges,rshank,7.361645737987491,2.4099046790582594,300,82.2,E:\safestride\out_grid\AB02_lunges_1_rshank_hgb_w300,812.28330601834,119.25941431137822,485.3375331730593,1196.241749983341,710.9042168102817,812.28330601834,995.532979972651,621.1768575331107
AB02,AB02_lunges_1,lunges,lshank,7.173894164464952,2.3527033818940133,300,82.2,E:\safestride\out_grid\AB02_lunges_1_lshank_hgb_w300,811.370968823242,119.62194984104578,481.78622523994375,1200.8728749737884,719.0866497338446,811.370968823242,995.9989041263196,616.6661004797398
AB03,AB03_cutting_1_left-fast,cutting,kneepair,6.172568499159523,,300,113.5,E:\safestride\out_grid\AB03_cutting_1_left-fast_kneepair_hgb_w300,110.05672392514475,74.64892087491147,-14.936325287391576,205.20648150812067,220.14280679551226,110.58539739827725,195.7624490234289,-1.5656113411649646
AB01,AB01_weighted_walk_1_25lbs,weighted,kneepair,1.9345631317719088,,300,78.9,E:\safestride\out_grid\AB01_weighted_walk_1_25lbs_kneepair_hgb_w300,57.39270944425476,50.25777423517547,-4.51920268840357,130.78013733845071,135.29934002685428,57.70680827515308,119.23514679702348,-1.1883486275941073
AB01,AB01_tire_run_1,tire,kneepair,11.515068490927613,,300,78.9,E:\safestride\out_grid\AB01_tire_run_1_kneepair_hgb_w300,87.8128751827191,59.49708253968652,-29.62745893536995,229.50425326488303,259.131712200253,88.52024214066874,171.40454232685815,2.032280734314541
AB01,AB01_step_ups_2_right,step,kneepair,2.8286442888998677,,300,78.9,E:\safestride\out_grid\AB01_step_ups_2_right_kneepair_hgb_w300,101.8881841548504,34.76096903900654,28.14453227409367,208.48945023125043,180.34491795715675,101.8881841548504,180.4563226837784,63.260062011288014
AB01,AB01_step_ups_2_left,step,kneepair,2.219950281093772,,300,78.9,E:\safestride\out_grid\AB01_step_ups_2_left_kneepair_hgb_w300,102.60203371875608,33.39058486911152,44.21091634122733,209.53765159740144,165.32673525617412,102.60203371875608,174.53303056516532,62.114989218457204
AB01,AB01_squats_1_25lbs,squats,kneepair,1.7090160453575174,,300,78.9,E:\safestride\out_grid\AB01_squats_1_25lbs_kneepair_hgb_w300,117.72319699709222,36.595580527042564,27.44587320159805,235.38922072004107,207.943347518443,117.72319699709222,189.0244697764357,66.51573886951266
AB01,AB01_side_shuffle_1,side,kneepair,4.125552147004404,,300,78.9,E:\safestride\out_grid\AB01_side_shuffle_1_kneepair_hgb_w300,100.5099966361385,36.500671193899564,0.9898681675870292,188.6572722176071,187.66740405002008,100.5099966361385,159.2589653747079,24.157110585370187
AB01,AB01_obstacle_walk_1,obstacle,kneepair,3.764922705451179,,300,78.9,E:\safestride\out_grid\AB01_obstacle_walk_1_kneepair_hgb_w300,50.54840621802453,45.65186028742726,-20.621892742964768,225.7886663481721,246.41055909113686,51.7067987098393,110.99955846059078,-3.861707447269451
AB01,AB01_normal_walk_1_skip,normal,kneepair,4.97133506141378,,300,78.9,E:\safestride\out_grid\AB01_normal_walk_1_skip_kneepair_hgb_w300,52.317658553818944,70.45596636483182,-20.3001571018927,215.32110158890896,235.62125869080165,53.668520462581384,189.95417853750752,-4.264985691897501
AB01,AB01_normal_walk_1_2-5,normal,kneepair,5.254543831085895,,300,78.9,E:\safestride\out_grid\AB01_normal_walk_1_2-5_kneepair_hgb_w300,48.603452583403275,88.41331786843898,-13.336815283631005,271.9593255978584,285.2961408814894,49.96651313607229,254.01942315352653,-3.730170630336717
AB01,AB01_normal_walk_1_1-8,normal,kneepair,2.973297576284488,,300,78.9,E:\safestride\out_grid\AB01_normal_walk_1_1-8_kneepair_hgb_w300,50.09143636077688,51.27218382703283,-9.872703586235884,151.33510011283806,161.20780369907393,50.855624694873654,134.93106123104045,-2.5054260891610234
AB01,AB01_dynamic_walk_1_high-knees,dynamic,kneepair,5.3583261300914735,,300,78.9,E:\safestride\out_grid\AB01_dynamic_walk_1_high-knees_kneepair_hgb_w300,51.02862574630431,89.03915461680957,-14.359141913737298,297.9059101107582,312.2650520244955,52.422624115607384,260.63818171738285,-3.935305071603612
AB01,AB01_cutting_1_right-slow,cutting,kneepair,5.301621326543474,,300,78.9,E:\safestride\out_grid\AB01_cutting_1_right-slow_kneepair_hgb_w300,82.38276819943002,56.67582800215303,-9.322615173324404,198.4718775600496,207.794492733374,82.71732601673101,178.12211290638004,-1.2140782150984888
AB01,AB01_cutting_1_right-fast,cutting,kneepair,6.4984190831992,,300,78.9,E:\safestride\out_grid\AB01_cutting_1_right-fast_kneepair_hgb_w300,78.11935985786857,65.73403682593724,-11.446204754697789,212.3130125173464,223.7592172720442,78.69900771089887,192.68030197565173,-2.205423801156281
AB01,AB01_curb_up_1,curb,kneepair,6.98496778100804,,300,78.9,E:\safestride\out_grid\AB01_curb_up_1_kneepair_hgb_w300,77.5390115279926,41.29706347822024,-29.930626271459808,176.13266562331154,206.06329189477134,78.2218246539877,133.05343596933517,-2.2540913085505037
AB01,AB01_curb_down_1,curb,kneepair,7.445319902625957,,300,78.9,E:\safestride\out_grid\AB01_curb_down_1_kneepair_hgb_w300,79.19540438719034,42.97788031203485,-25.296093689179383,214.97953913136985,240.27563282054922,79.91133246641655,142.6545380434572,-2.139684104131557
AB05,AB05_cutting_1_left-fast,cutting,kneepair,6.80384508740365,,300,71.5,E:\safestride\out_grid\AB05_cutting_1_left-fast_kneepair_hgb_w300,57.25408005706525,62.005688934493946,-13.03798278194721,222.6971053394447,235.73508812139193,57.87581755793974,182.68387519531223,-2.260292597118914
AB06,AB06_cutting_1_left-fast,cutting,kneepair,6.971096619598434,,300,79.1,E:\safestride\out_grid\AB06_cutting_1_left-fast_kneepair_hgb_w300,70.93220499238643,59.3514344175857,-14.684499742344675,225.6894734046001,240.3739731469448,72.10775423390686,157.22841243411258,-4.578977257962529
AB07,AB07_cutting_1_left-fast,cutting,kneepair,5.0670817233579255,,300,62.3,E:\safestride\out_grid\AB07_cutting_1_left-fast_kneepair_hgb_w300,58.76163209735847,46.05898704212231,-14.618720869102034,147.45064610197872,162.06936697108074,59.34015066363274,127.10182399516647,-2.5167907312731526
AB08,AB08_cutting_1_left-fast,cutting,kneepair,7.326166572829439,,300,87.6,E:\safestride\out_grid\AB08_cutting_1_left-fast_kneepair_hgb_w300,78.97922165687217,72.92301113857027,-17.504660348395436,221.7021961843135,239.20685653270894,79.91072741703769,199.0593901693692,-3.81245520078636
AB09,AB09_cutting_1_left-fast,cutting,kneepair,7.18778498284891,,300,84.1,E:\safestride\out_grid\AB09_cutting_1_left-fast_kneepair_hgb_w300,76.11653714805139,64.85535874406587,-18.09771211491102,222.61309404605407,240.7108061609651,76.76602297315436,193.34913125090222,-2.5095571538104906
AB10,AB10_cutting_1_left-fast,cutting,kneepair,5.254249954713348,,300,67.5,E:\safestride\out_grid\AB10_cutting_1_left-fast_kneepair_hgb_w300,60.35214545755691,49.23469169736442,-13.505591618234275,162.2380853506715,175.74367696890576,61.01654646349529,141.0248006097874,-2.5187057345193296
AB11,AB11_cutting_1_left-fast,cutting,kneepair,6.002042260500868,,300,65.1,E:\safestride\out_grid\AB11_cutting_1_left-fast_kneepair_hgb_w300,57.64563924560041,50.82237203907173,-10.35385969442044,184.78161348520263,195.13547317962306,58.35103789499027,139.8016279117943,-2.4999132675630498
AB12,AB12_cutting_1_left-fast,cutting,kneepair,4.941211857861227,,300,64.0,E:\safestride\out_grid\AB12_cutting_1_left-fast_kneepair_hgb_w300,59.52368702915514,42.47712148502154,-14.221034614360017,149.22995300978184,163.45098762414185,60.113285932401716,125.0085807602473,-2.122530019060005
